UTC time,Batt,DewPt,Gust Speed,Pressure,RH,Rain,Solar Rad,Solar Rad1,Temp,Wind Dir,Wind Speed 
2014-06-15 20:50:00,4.53,18.62,4.9,1015.5,51.1,0.0,1277.0,1277.0,29.79,55.0,2.2
2014-06-15 20:55:00,4.53,18.16,6.5,1015.5,51.5,0.0,1277.0,1277.0,29.16,56.0,3.1
2014-06-15 21:00:00,4.53,18.47,6.5,1015.2,51.3,0.0,1277.0,1277.0,29.56,45.0,2.7
2014-06-15 21:05:00,4.53,18.23,7.1,1015.1,50.9,0.0,1277.0,1277.0,29.44,67.0,2.9
2014-06-15 21:10:00,4.44,18.45,6.5,1015.1,51.9,0.0,1277.0,1277.0,29.34,60.0,2.9
2014-06-15 21:15:00,4.56,20.03,5.5,1015.3,53.4,0.0,1277.0,1277.0,30.55,53.0,2.0
2014-06-15 21:20:00,4.53,18.16,6.1,1015.3,49.3,0.0,1277.0,1277.0,29.92,67.0,2.4
2014-06-15 21:25:00,4.53,18.3,6.7,1015.4,50.1,0.0,1277.0,1277.0,29.79,59.0,2.7
2014-06-15 21:30:00,4.53,18.31,6.3,1015.3,50.4,0.0,1277.0,1277.0,29.69,76.0,2.4
2014-06-15 21:35:00,4.53,18.15,5.9,1015.2,50.5,0.0,1277.0,1277.0,29.49,67.0,2.9
2014-06-15 21:40:00,4.53,18.19,5.9,1015.2,48.4,0.0,1277.0,1277.0,30.27,67.0,2.2
2014-06-15 21:45:00,4.53,18.32,6.5,1015.1,50.2,0.0,1277.0,1277.0,29.77,83.0,3.7
2014-06-15 21:50:00,4.53,19.2,5.1,1015.2,53.4,0.0,1277.0,1277.0,29.66,53.0,2.4
2014-06-15 21:55:00,4.53,19.01,6.7,1015.0,54.2,0.0,1277.0,1277.0,29.19,46.0,3.1
2014-06-15 22:00:00,4.53,19.16,6.3,1015.0,53.0,0.0,1277.0,1277.0,29.74,51.0,2.7
2014-06-15 22:05:00,4.53,18.72,6.7,1015.0,54.4,0.0,1063.0,1006.0,28.82,42.0,3.1
2014-06-15 22:10:00,4.44,19.67,4.9,1014.9,54.0,0.0,1277.0,1277.0,29.97,59.0,2.2
2014-06-15 22:15:00,4.52,18.93,7.1,1015.0,55.2,0.0,1277.0,1277.0,28.79,51.0,3.1
2014-06-15 22:20:00,4.53,19.4,6.3,1015.1,54.9,0.0,1091.0,1033.0,29.39,45.0,3.1
2014-06-15 22:25:00,4.56,18.97,6.5,1015.1,54.6,0.0,643.0,609.0,29.02,51.0,3.1
2014-06-15 22:30:00,4.53,19.22,6.1,1014.9,57.1,0.0,1277.0,1277.0,28.52,42.0,3.1
2014-06-15 22:35:00,4.53,19.21,5.3,1015.0,56.5,0.0,1277.0,1277.0,28.69,51.0,2.9
2014-06-15 22:40:00,4.53,19.46,5.3,1015.0,56.4,0.0,448.0,424.0,28.99,52.0,2.2
2014-06-15 22:45:00,4.53,19.59,7.5,1015.0,60.4,0.0,896.0,853.0,27.95,51.0,3.3
2014-06-15 22:50:00,4.53,20.82,5.5,1015.1,63.2,0.0,682.0,646.0,28.47,49.0,2.4
2014-06-15 22:55:00,4.53,20.15,4.7,1015.0,62.7,0.0,509.0,483.0,27.9,52.0,2.2
2014-06-15 23:00:00,4.53,19.95,6.3,1015.2,66.1,0.0,377.0,357.0,26.79,55.0,2.9
2014-06-15 23:05:00,4.53,20.32,7.7,1015.1,67.8,0.0,997.0,942.0,26.74,77.0,2.9
2014-06-15 23:10:00,4.44,20.05,5.1,1014.8,62.5,0.0,757.0,719.0,27.85,67.0,2.4
2014-06-15 23:15:00,4.53,19.71,4.9,1015.1,61.8,0.0,671.0,637.0,27.68,48.0,2.0
2014-06-15 23:20:00,4.53,19.49,6.5,1015.1,60.9,0.0,674.0,639.0,27.7,46.0,2.9
2014-06-15 23:25:00,4.53,19.39,9.2,1015.3,63.2,0.0,578.0,549.0,26.96,62.0,3.9
2014-06-15 23:30:00,4.53,20.0,4.9,1015.1,63.2,0.0,1273.0,1218.0,27.6,53.0,2.7
2014-06-15 23:35:00,4.53,19.84,6.9,1015.0,59.5,0.0,1277.0,1277.0,28.47,59.0,2.2
2014-06-15 23:40:00,4.53,19.5,6.9,1015.0,57.6,0.0,1277.0,1277.0,28.67,56.0,2.7
2014-06-15 23:45:00,4.56,19.82,6.5,1014.9,58.4,0.0,121.0,117.0,28.77,58.0,2.9
2014-06-15 23:50:00,4.53,19.06,7.3,1014.9,58.1,0.0,106.0,103.0,28.05,42.0,3.7
2014-06-15 23:55:00,4.51,19.71,8.8,1014.8,57.1,0.0,1277.0,1277.0,29.04,45.0,2.9
2014-06-16 00:00:00,4.51,19.18,6.7,1014.9,57.1,0.0,1277.0,1277.0,28.47,58.0,2.9
2014-06-16 00:05:00,4.53,19.28,6.1,1014.8,56.9,0.0,1277.0,1277.0,28.64,56.0,3.1
2014-06-16 00:10:00,4.54,19.87,7.7,1014.9,56.3,0.0,1277.0,1277.0,29.46,55.0,2.9
2014-06-16 00:15:00,4.53,18.81,6.9,1014.9,53.8,0.0,1277.0,1277.0,29.11,56.0,2.9
2014-06-16 00:20:00,4.53,19.27,6.7,1014.8,54.3,0.0,1277.0,1277.0,29.44,60.0,2.4
2014-06-16 00:25:00,4.53,18.73,6.9,1014.8,54.1,0.0,1277.0,1277.0,28.92,45.0,2.9
2014-06-16 00:30:00,4.53,18.95,8.6,1014.9,56.4,0.0,752.0,719.0,28.44,42.0,3.1
2014-06-16 00:35:00,4.53,18.77,6.7,1014.6,53.4,0.0,1277.0,1277.0,29.19,63.0,2.2
2014-06-16 00:40:00,4.53,18.53,7.1,1014.7,53.9,0.0,1277.0,1277.0,28.77,69.0,3.3
2014-06-16 00:45:00,4.53,18.61,5.5,1014.7,53.7,0.0,1277.0,1277.0,28.92,55.0,2.4
2014-06-16 00:50:00,4.53,19.05,5.3,1014.4,54.5,0.0,1277.0,1277.0,29.14,51.0,2.2
2014-06-16 00:55:00,4.53,18.62,5.5,1014.4,50.8,0.0,1277.0,1277.0,29.89,46.0,2.0
2014-06-16 01:00:00,4.53,18.82,5.1,1014.3,51.8,0.0,797.0,758.0,29.77,53.0,2.0
2014-06-16 01:05:00,4.54,18.51,5.5,1014.5,53.6,0.0,662.0,632.0,28.84,58.0,2.4
2014-06-16 01:10:00,4.51,18.69,5.7,1014.4,53.5,0.0,1277.0,1277.0,29.07,59.0,2.2
2014-06-16 01:15:00,4.53,18.93,7.3,1014.5,55.2,0.0,1277.0,1277.0,28.79,51.0,3.5
2014-06-16 01:20:00,4.53,19.0,6.9,1014.5,55.5,0.0,857.0,819.0,28.77,58.0,3.1
2014-06-16 01:25:00,4.53,18.74,6.7,1014.6,54.4,0.0,983.0,939.0,28.84,66.0,2.7
2014-06-16 01:30:00,4.53,18.94,5.5,1014.4,55.7,0.0,683.0,652.0,28.64,70.0,2.7
2014-06-16 01:35:00,4.53,18.69,5.7,1014.5,56.2,0.0,468.0,447.0,28.22,63.0,2.9
2014-06-16 01:40:00,4.53,19.43,5.1,1014.4,57.1,0.0,884.0,848.0,28.74,53.0,2.2
2014-06-16 01:45:00,4.51,19.21,6.9,1014.4,57.0,0.0,1108.0,1063.0,28.54,59.0,3.1
2014-06-16 01:50:00,4.51,19.63,4.3,1014.4,57.4,0.0,926.0,886.0,28.87,56.0,2.2
2014-06-16 01:55:00,4.51,19.15,5.3,1014.3,59.7,0.0,947.0,909.0,27.68,52.0,2.9
2014-06-16 02:00:00,4.51,19.18,6.3,1014.2,57.6,0.0,1024.0,982.0,28.32,60.0,2.4
2014-06-16 02:05:00,4.5,18.81,7.3,1014.0,56.7,0.0,998.0,957.0,28.2,56.0,3.5
2014-06-16 02:10:00,4.47,18.96,7.3,1014.1,57.9,0.0,584.0,561.0,28.0,46.0,3.1
2014-06-16 02:15:00,4.48,18.66,8.2,1014.1,57.4,0.0,1039.0,996.0,27.83,42.0,3.1
2014-06-16 02:20:00,4.5,18.69,6.1,1014.2,56.7,0.0,936.0,896.0,28.07,51.0,3.3
2014-06-16 02:25:00,4.5,18.38,6.5,1014.2,57.9,0.0,901.0,861.0,27.38,58.0,3.1
2014-06-16 02:30:00,4.52,18.77,5.1,1014.0,56.8,0.0,1097.0,1051.0,28.12,45.0,2.4
2014-06-16 02:35:00,4.53,18.96,6.5,1014.0,56.0,0.0,1006.0,963.0,28.57,56.0,2.4
2014-06-16 02:40:00,4.53,18.58,7.1,1014.0,57.1,0.0,606.0,581.0,27.83,51.0,2.7
2014-06-16 02:45:00,4.53,18.68,5.7,1014.1,58.4,0.0,712.0,682.0,27.55,45.0,2.9
2014-06-16 02:50:00,4.53,18.64,7.7,1014.1,59.8,0.0,409.0,392.0,27.11,65.0,2.9
2014-06-16 02:55:00,4.53,18.94,5.1,1014.2,61.7,0.0,437.0,418.0,26.89,58.0,2.7
2014-06-16 03:00:00,4.53,19.28,5.9,1014.3,61.6,0.0,337.0,322.0,27.28,52.0,2.9
2014-06-16 03:05:00,4.53,19.36,5.3,1014.2,63.6,0.0,187.0,178.0,26.82,56.0,2.4
2014-06-16 03:10:00,4.5,19.99,4.9,1014.0,65.4,0.0,678.0,652.0,27.01,59.0,2.2
2014-06-16 03:15:00,4.52,19.8,5.1,1014.2,63.8,0.0,288.0,276.0,27.23,52.0,2.4
2014-06-16 03:20:00,4.53,19.6,7.1,1014.0,65.0,0.0,334.0,322.0,26.7,49.0,2.7
2014-06-16 03:25:00,4.53,19.35,7.7,1014.2,64.0,0.0,657.0,632.0,26.7,73.0,3.9
2014-06-16 03:30:00,4.53,19.23,5.3,1014.2,61.6,0.0,448.0,429.0,27.23,62.0,2.2
2014-06-16 03:35:00,4.53,19.7,5.3,1014.3,61.7,0.0,639.0,613.0,27.7,56.0,2.0
2014-06-16 03:40:00,4.53,19.01,7.1,1014.3,62.4,0.0,568.0,546.0,26.77,41.0,3.5
2014-06-16 03:45:00,4.53,19.04,7.3,1014.4,63.6,0.0,269.0,257.0,26.48,41.0,3.3
2014-06-16 03:50:00,4.52,19.08,5.3,1014.6,64.5,0.0,181.0,173.0,26.28,49.0,2.7
2014-06-16 03:55:00,4.53,19.06,4.9,1014.4,64.0,0.0,396.0,382.0,26.4,45.0,2.2
2014-06-16 04:00:00,4.52,19.36,4.5,1014.6,63.8,0.0,261.0,251.0,26.77,53.0,1.8
2014-06-16 04:05:00,4.52,19.27,6.5,1014.5,64.0,0.0,372.0,357.0,26.62,39.0,2.4
2014-06-16 04:10:00,4.5,19.22,5.9,1014.9,62.8,0.0,407.0,392.0,26.89,56.0,2.2
2014-06-16 04:15:00,4.51,19.1,5.3,1014.6,61.7,0.0,226.0,216.0,27.06,48.0,2.2
2014-06-16 04:20:00,4.5,19.16,5.9,1014.7,65.1,0.0,123.0,117.0,26.21,56.0,2.7
2014-06-16 04:25:00,4.48,18.78,6.3,1014.9,64.4,0.0,84.0,81.0,25.99,51.0,3.1
2014-06-16 04:30:00,4.48,18.75,4.9,1014.9,64.3,0.0,84.0,79.0,25.99,51.0,2.0
2014-06-16 04:35:00,4.47,18.54,5.7,1015.1,63.4,0.0,157.0,149.0,26.01,55.0,2.7
2014-06-16 04:40:00,4.46,18.64,5.9,1014.9,63.5,0.0,69.0,66.0,26.08,60.0,2.4
2014-06-16 04:45:00,4.45,18.53,4.9,1015.1,64.0,0.0,73.0,69.0,25.84,52.0,2.2
2014-06-16 04:50:00,4.45,18.4,6.1,1014.8,63.9,0.0,52.0,49.0,25.72,46.0,2.9
2014-06-16 04:55:00,4.44,18.37,5.1,1015.0,64.0,0.0,36.0,33.0,25.67,55.0,2.7
2014-06-16 05:00:00,4.43,18.28,4.7,1015.0,64.1,0.0,29.0,27.0,25.55,52.0,2.0
2014-06-16 05:05:00,4.42,18.27,5.1,1015.1,64.6,0.0,18.0,17.0,25.4,53.0,2.4
2014-06-16 05:10:00,4.39,18.25,4.5,1015.0,64.8,0.0,11.0,11.0,25.33,49.0,1.8
2014-06-16 05:15:00,4.39,18.33,4.1,1015.1,65.5,0.0,6.0,6.0,25.23,45.0,1.6
2014-06-16 05:20:00,4.39,18.41,4.3,1015.1,66.2,0.0,3.0,3.0,25.14,45.0,1.6
2014-06-16 05:25:00,4.39,18.46,4.7,1015.3,66.4,0.0,1.0,1.0,25.14,52.0,2.7
2014-06-16 05:30:00,4.39,18.6,5.1,1015.3,67.2,0.0,1.0,1.0,25.09,55.0,2.2
2014-06-16 05:35:00,4.38,18.77,5.3,1015.5,68.4,0.0,1.0,1.0,24.97,60.0,2.0
2014-06-16 05:40:00,4.38,18.89,4.7,1015.6,69.6,0.0,1.0,1.0,24.8,56.0,1.8
2014-06-16 05:45:00,4.38,18.83,4.5,1015.6,70.2,0.0,1.0,1.0,24.6,48.0,2.0
2014-06-16 05:50:00,4.37,18.97,4.3,1015.6,70.9,0.0,1.0,1.0,24.58,45.0,1.6
2014-06-16 05:55:00,4.37,18.95,4.5,1015.7,70.6,0.0,1.0,1.0,24.63,52.0,2.2
2014-06-16 06:00:00,4.36,18.88,5.7,1015.7,70.5,0.0,1.0,1.0,24.58,59.0,2.2
2014-06-16 06:05:00,4.36,18.91,5.5,1015.8,70.9,0.0,1.0,1.0,24.51,73.0,2.0
2014-06-16 06:10:00,4.34,18.83,5.9,1016.0,71.0,0.0,1.0,1.0,24.41,65.0,2.0
2014-06-16 06:15:00,4.34,18.88,5.5,1016.0,71.2,0.0,1.0,1.0,24.41,53.0,2.0
2014-06-16 06:20:00,4.34,18.88,2.2,1016.1,71.4,0.0,1.0,1.0,24.36,44.0,1.2
2014-06-16 06:25:00,4.34,18.88,2.9,1016.2,71.4,0.0,1.0,1.0,24.36,46.0,1.2
2014-06-16 06:30:00,4.34,18.88,2.7,1016.2,71.3,0.0,1.0,1.0,24.39,51.0,1.0
2014-06-16 06:35:00,4.34,18.95,3.3,1016.3,71.1,0.0,1.0,1.0,24.51,70.0,1.4
2014-06-16 06:40:00,4.33,18.88,3.7,1016.3,70.4,0.0,1.0,1.0,24.6,55.0,1.4
2014-06-16 06:45:00,4.33,18.88,4.1,1016.3,70.0,0.0,1.0,1.0,24.7,70.0,1.8
2014-06-16 06:50:00,4.33,18.86,3.5,1016.4,70.1,0.0,1.0,1.0,24.65,83.0,1.6
2014-06-16 06:55:00,4.33,18.81,3.9,1016.3,70.4,0.0,1.0,1.0,24.53,79.0,1.4
2014-06-16 07:00:00,4.33,18.81,3.1,1016.2,70.7,0.0,1.0,1.0,24.46,79.0,1.6
2014-06-16 07:05:00,4.33,18.81,2.9,1016.3,71.3,0.0,1.0,1.0,24.32,60.0,1.2
2014-06-16 07:10:00,4.3,18.81,2.4,1016.3,71.5,0.0,1.0,1.0,24.27,73.0,1.2
2014-06-16 07:15:00,4.3,18.85,3.5,1016.3,71.6,0.0,1.0,1.0,24.29,65.0,1.4
2014-06-16 07:20:00,4.3,18.81,2.9,1016.3,71.4,0.0,1.0,1.0,24.29,70.0,1.0
2014-06-16 07:25:00,4.3,18.81,2.4,1016.4,71.4,0.0,1.0,1.0,24.29,60.0,1.0
2014-06-16 07:30:00,4.3,18.76,2.2,1016.4,71.4,0.0,1.0,1.0,24.24,62.0,0.8
2014-06-16 07:35:00,4.32,18.81,3.3,1016.3,71.2,0.0,1.0,1.0,24.34,59.0,1.2
2014-06-16 07:40:00,4.3,18.74,2.7,1016.5,70.6,0.0,1.0,1.0,24.41,49.0,1.4
2014-06-16 07:45:00,4.3,18.72,2.7,1016.5,70.7,0.0,1.0,1.0,24.36,55.0,1.0
2014-06-16 07:50:00,4.3,18.85,2.7,1016.4,71.3,0.0,1.0,1.0,24.36,38.0,1.2
2014-06-16 07:55:00,4.3,18.81,2.9,1016.4,71.3,0.0,1.0,1.0,24.32,52.0,1.0
2014-06-16 08:00:00,4.3,18.81,2.4,1016.4,71.3,0.0,1.0,1.0,24.32,48.0,1.2
2014-06-16 08:05:00,4.3,18.74,2.7,1016.4,71.3,0.0,1.0,1.0,24.24,62.0,1.0
2014-06-16 08:10:00,4.27,18.83,3.3,1016.4,71.6,0.0,1.0,1.0,24.27,59.0,1.2
2014-06-16 08:15:00,4.27,18.8,3.3,1016.4,71.8,0.0,1.0,1.0,24.19,74.0,1.2
2014-06-16 08:20:00,4.27,18.81,3.5,1016.3,71.3,0.0,1.0,1.0,24.32,79.0,1.6
2014-06-16 08:25:00,4.27,18.68,3.9,1016.6,70.9,0.0,1.0,1.0,24.27,73.0,1.2
2014-06-16 08:30:00,4.27,18.69,3.1,1016.7,71.1,0.0,1.0,1.0,24.24,73.0,1.6
2014-06-16 08:35:00,4.27,18.69,2.7,1016.7,71.3,0.0,1.0,1.0,24.19,79.0,1.4
2014-06-16 08:40:00,4.27,18.78,4.1,1016.7,71.8,0.0,1.0,1.0,24.17,62.0,1.8
2014-06-16 08:45:00,4.27,18.83,5.1,1016.7,72.6,0.0,1.0,1.0,24.03,70.0,1.8
2014-06-16 08:50:00,4.27,18.86,3.5,1016.7,73.1,0.0,1.0,1.0,23.95,59.0,1.2
2014-06-16 08:55:00,4.29,18.86,3.5,1016.6,73.4,0.0,1.0,1.0,23.88,69.0,1.4
2014-06-16 09:00:00,4.27,18.88,2.7,1016.7,73.6,0.0,1.0,1.0,23.86,51.0,1.4
2014-06-16 09:05:00,4.27,18.94,2.4,1016.5,74.1,0.0,1.0,1.0,23.81,52.0,1.4
2014-06-16 09:10:00,4.25,18.99,2.9,1016.5,74.4,0.0,1.0,1.0,23.79,59.0,1.6
2014-06-16 09:15:00,4.26,18.96,1.8,1016.6,74.5,0.0,1.0,1.0,23.74,67.0,0.6
2014-06-16 09:20:00,4.26,18.96,1.8,1016.5,74.7,0.0,1.0,1.0,23.69,58.0,0.6
2014-06-16 09:25:00,4.27,18.97,1.4,1016.4,75.1,0.0,1.0,1.0,23.62,46.0,0.6
2014-06-16 09:30:00,4.27,19.03,2.0,1016.5,75.5,0.0,1.0,1.0,23.59,37.0,1.0
2014-06-16 09:35:00,4.27,19.07,2.2,1016.3,75.9,0.0,1.0,1.0,23.54,42.0,1.2
2014-06-16 09:40:00,4.27,18.93,1.6,1016.3,75.9,0.0,1.0,1.0,23.4,51.0,0.8
2014-06-16 09:45:00,4.27,19.04,1.4,1016.3,76.4,0.0,1.0,1.0,23.4,46.0,0.8
2014-06-16 09:50:00,4.27,19.1,2.2,1016.1,76.6,0.0,1.0,1.0,23.42,29.0,1.2
2014-06-16 09:55:00,4.27,19.27,2.9,1016.1,77.2,0.0,1.0,1.0,23.47,32.0,1.0
2014-06-16 10:00:00,4.27,19.3,2.9,1016.1,77.0,0.0,1.0,1.0,23.54,32.0,1.2
2014-06-16 10:05:00,4.27,19.27,2.0,1016.2,77.3,0.0,1.0,1.0,23.45,32.0,1.2
2014-06-16 10:10:00,4.25,19.22,1.8,1016.1,77.2,0.0,1.0,1.0,23.42,22.0,1.0
2014-06-16 10:15:00,4.25,19.0,2.4,1016.1,76.7,0.0,1.0,1.0,23.3,21.0,1.2
2014-06-16 10:20:00,4.25,18.83,2.0,1015.8,77.0,0.0,1.0,1.0,23.06,21.0,0.8
2014-06-16 10:25:00,4.26,18.87,1.8,1015.9,77.2,0.0,1.0,1.0,23.06,355.0,1.0
2014-06-16 10:30:00,4.27,18.8,1.2,1015.8,77.4,0.0,1.0,1.0,22.94,6.0,0.6
2014-06-16 10:35:00,4.27,18.79,1.2,1015.7,77.7,0.0,1.0,1.0,22.87,28.0,0.6
2014-06-16 10:40:00,4.27,19.19,2.7,1015.6,78.5,0.0,1.0,1.0,23.11,45.0,1.0
2014-06-16 10:45:00,4.27,19.16,2.0,1015.7,78.6,0.0,1.0,1.0,23.06,13.0,1.0
2014-06-16 10:50:00,4.27,19.08,2.9,1015.6,79.2,0.0,1.0,1.0,22.85,6.0,1.4
2014-06-16 10:55:00,4.27,19.06,1.8,1015.7,79.6,0.0,1.0,1.0,22.75,13.0,1.0
2014-06-16 11:00:00,4.27,19.17,2.2,1015.7,79.3,0.0,1.0,1.0,22.92,22.0,1.2
2014-06-16 11:05:00,4.27,19.08,2.4,1015.6,79.1,0.0,1.0,1.0,22.87,18.0,0.8
2014-06-16 11:10:00,4.25,19.12,1.2,1015.4,79.4,0.0,1.0,1.0,22.85,20.0,0.6
2014-06-16 11:15:00,4.25,19.02,0.6,1015.4,79.5,0.0,1.0,1.0,22.73,28.0,0.4
2014-06-16 11:20:00,4.25,18.9,0.8,1015.4,79.6,0.0,1.0,1.0,22.58,27.0,0.4
2014-06-16 11:25:00,4.25,18.96,1.0,1015.4,80.1,0.0,1.0,1.0,22.54,21.0,0.6
2014-06-16 11:30:00,4.26,18.95,1.8,1015.4,80.2,0.0,1.0,1.0,22.51,14.0,0.6
2014-06-16 11:35:00,4.26,19.06,1.8,1015.3,80.4,0.0,1.0,1.0,22.58,8.0,1.0
2014-06-16 11:40:00,4.26,18.87,2.7,1015.3,79.8,0.0,1.0,1.0,22.51,355.0,1.6
2014-06-16 11:45:00,4.27,18.77,2.9,1015.2,80.0,0.0,1.0,1.0,22.37,0.0,1.6
2014-06-16 11:50:00,4.27,18.84,3.3,1015.2,79.5,0.0,1.0,1.0,22.54,4.0,2.0
2014-06-16 11:55:00,4.27,18.67,2.9,1015.3,79.4,0.0,1.0,1.0,22.39,7.0,1.8
2014-06-16 12:00:00,4.27,18.67,3.1,1015.2,79.4,0.0,1.0,1.0,22.39,1.0,1.8
2014-06-16 12:05:00,4.27,18.59,2.4,1015.2,79.1,0.0,1.0,1.0,22.37,13.0,1.4
2014-06-16 12:10:00,4.25,18.61,2.4,1015.2,79.4,0.0,1.0,1.0,22.32,39.0,1.2
2014-06-16 12:15:00,4.25,18.54,2.2,1015.3,79.4,0.0,1.0,1.0,22.25,35.0,1.2
2014-06-16 12:20:00,4.25,18.56,2.0,1015.1,79.4,0.0,1.0,1.0,22.27,20.0,1.2
2014-06-16 12:25:00,4.25,18.44,2.0,1015.1,79.5,0.0,1.0,1.0,22.13,21.0,1.0
2014-06-16 12:30:00,4.25,18.41,2.0,1015.2,79.7,0.0,1.0,1.0,22.06,22.0,1.0
2014-06-16 12:35:00,4.25,18.38,2.0,1015.0,79.7,0.0,1.0,1.0,22.03,29.0,1.2
2014-06-16 12:40:00,4.25,18.3,1.8,1015.0,79.6,0.0,1.0,1.0,21.96,34.0,1.2
2014-06-16 12:45:00,4.25,18.32,2.0,1014.9,79.8,0.0,1.0,1.0,21.94,14.0,1.0
2014-06-16 12:50:00,4.25,18.23,1.6,1014.9,79.7,0.0,1.0,1.0,21.87,22.0,0.8
2014-06-16 12:55:00,4.29,18.16,3.1,1014.9,79.6,0.0,1.0,1.0,21.82,14.0,1.6
2014-06-16 13:00:00,4.25,17.89,2.0,1014.9,79.5,0.0,1.0,1.0,21.56,48.0,0.8
2014-06-16 13:05:00,4.25,17.82,1.4,1014.9,80.0,0.0,1.0,1.0,21.39,31.0,0.6
2014-06-16 13:10:00,4.24,18.05,2.2,1015.0,80.2,0.0,1.0,1.0,21.58,3.0,1.0
2014-06-16 13:15:00,4.25,18.07,2.2,1014.9,79.5,0.0,1.0,1.0,21.75,0.0,1.2
2014-06-16 13:20:00,4.25,17.89,2.2,1014.9,79.2,0.0,1.0,1.0,21.63,0.0,1.2
2014-06-16 13:25:00,4.25,17.94,2.9,1014.9,79.0,0.0,1.0,1.0,21.72,6.0,1.6
2014-06-16 13:30:00,4.25,17.79,2.7,1015.0,78.7,0.0,1.0,1.0,21.63,6.0,1.4
2014-06-16 13:35:00,4.25,17.72,3.1,1014.9,78.6,0.0,1.0,1.0,21.58,13.0,1.6
2014-06-16 13:40:00,4.25,17.75,2.7,1014.9,78.5,0.0,1.0,1.0,21.63,17.0,1.4
2014-06-16 13:45:00,4.25,17.7,2.7,1014.9,78.5,0.0,1.0,1.0,21.58,22.0,1.4
2014-06-16 13:50:00,4.25,17.68,2.4,1014.9,78.8,0.0,1.0,1.0,21.49,31.0,1.4
2014-06-16 13:55:00,4.25,17.7,2.4,1014.9,78.4,0.0,1.0,1.0,21.6,27.0,1.4
2014-06-16 14:00:00,4.25,17.77,2.2,1014.9,78.5,0.0,1.0,1.0,21.65,32.0,1.4
2014-06-16 14:05:00,4.25,17.86,3.3,1014.9,77.9,0.0,1.0,1.0,21.87,37.0,1.8
2014-06-16 14:10:00,4.22,17.73,2.4,1014.9,77.7,0.0,1.0,1.0,21.77,35.0,1.4
2014-06-16 14:15:00,4.23,17.75,2.0,1015.0,77.9,0.0,1.0,1.0,21.75,32.0,1.2
2014-06-16 14:20:00,4.24,17.72,2.2,1015.0,78.0,0.0,1.0,1.0,21.7,37.0,1.4
2014-06-16 14:25:00,4.24,17.74,2.0,1014.8,78.2,0.0,1.0,1.0,21.68,27.0,1.0
2014-06-16 14:30:00,4.24,17.68,1.6,1014.9,78.3,0.0,1.0,1.0,21.6,22.0,0.8
2014-06-16 14:35:00,4.24,17.76,2.0,1014.9,78.2,0.0,1.0,1.0,21.7,25.0,1.0
2014-06-16 14:40:00,4.24,17.9,2.0,1014.9,77.9,0.0,1.0,1.0,21.91,28.0,1.0
2014-06-16 14:45:00,4.24,17.97,2.9,1014.9,76.7,0.0,1.0,1.0,22.23,34.0,1.4
2014-06-16 14:50:00,4.24,17.79,2.2,1014.9,76.4,0.0,1.0,1.0,22.11,25.0,1.0
2014-06-16 14:55:00,4.25,17.91,2.7,1014.9,76.0,0.0,1.0,1.0,22.32,37.0,1.2
2014-06-16 15:00:00,4.25,17.85,2.2,1014.9,75.8,0.0,1.0,1.0,22.3,31.0,1.2
2014-06-16 15:05:00,4.25,17.8,3.7,1014.8,75.8,0.0,1.0,1.0,22.25,28.0,1.2
2014-06-16 15:10:00,4.22,17.82,2.9,1014.8,75.8,0.0,1.0,1.0,22.27,29.0,1.4
2014-06-16 15:15:00,4.22,17.78,3.1,1014.9,75.7,0.0,1.0,1.0,22.25,24.0,1.6
2014-06-16 15:20:00,4.22,17.82,3.1,1014.8,76.0,0.0,1.0,1.0,22.23,24.0,1.6
2014-06-16 15:25:00,4.22,17.79,3.1,1014.8,76.0,0.0,1.0,1.0,22.2,32.0,1.4
2014-06-16 15:30:00,4.22,17.78,2.4,1014.9,76.2,0.0,1.0,1.0,22.15,35.0,1.2
2014-06-16 15:35:00,4.23,17.75,2.0,1014.8,76.2,0.0,1.0,1.0,22.11,31.0,1.2
2014-06-16 15:40:00,4.22,17.69,2.2,1014.8,76.3,0.0,1.0,1.0,22.03,25.0,1.2
2014-06-16 15:45:00,4.23,17.6,2.0,1014.9,76.6,0.0,3.0,3.0,21.87,27.0,1.2
2014-06-16 15:50:00,4.23,17.59,2.2,1014.9,76.7,0.0,6.0,6.0,21.84,25.0,1.4
2014-06-16 15:55:00,4.23,17.64,3.1,1014.9,76.7,0.0,9.0,8.0,21.89,21.0,1.4
2014-06-16 16:00:00,4.23,17.68,2.9,1015.0,76.6,0.0,14.0,14.0,21.96,20.0,1.6
2014-06-16 16:05:00,4.24,17.72,3.5,1015.0,76.1,0.0,27.0,24.0,22.11,20.0,1.6
2014-06-16 16:10:00,4.21,17.74,2.9,1015.1,76.1,0.0,33.0,31.0,22.13,24.0,1.4
2014-06-16 16:15:00,4.22,17.8,3.3,1015.1,75.7,0.0,38.0,36.0,22.27,18.0,1.4
2014-06-16 16:20:00,4.22,17.88,2.7,1015.2,75.4,0.0,134.0,123.0,22.42,22.0,1.4
2014-06-16 16:25:00,4.24,17.96,3.1,1015.0,74.9,0.0,159.0,146.0,22.61,27.0,1.4
2014-06-16 16:30:00,4.25,17.99,3.1,1015.1,74.3,0.0,188.0,173.0,22.78,31.0,1.6
2014-06-16 16:35:00,4.27,18.01,2.4,1015.1,74.0,0.0,211.0,193.0,22.87,28.0,1.4
